Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(C(F)(F)F)cc1,8.435549202375727
Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc2ccccc12,6.915723448631314
Br.CC[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1,1.3862943611198906
Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(Br)cc1,4.127134385045092
Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(F)cc1,1.33500106673234
Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc(F)c1,2.1972245773362196
Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1,1.308332819650179
Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1F,2.0794415416798357
Br.Cc1ccc([C@@H](C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)cc1,6.1092475827643655
Br.Cc1cccc(C(C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)c1,4.553876891600541
Br.Cc1ccccc1C(C)Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12,2.833213344056216
Br.Oc1ccc(-c2cc3c(NCc4ccc(F)cc4)ncnc3[nH]2)cc1,3.258096538021482
Br.Oc1ccc(-c2cc3c(NCc4cccc(F)c4)ncnc3[nH]2)cc1,3.9512437185814275
Br.Oc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,1.1939224684724346
Br.Oc1ccc(-c2cc3c(NCc4ccccc4F)ncnc3[nH]2)cc1,3.8066624897703196
Brc1cc2c(NCc3ccccc3)ncnc2s1,5.484796933490655
Brc1cc2c(NCc3ccccn3)ncnc2s1,8.975124239427704
Brc1cc2c(NCc3cccnc3)ncnc2s1,9.210340371976184
Brc1cc2c(NCc3cccs3)ncnc2s1,7.2254814727822945
Brc1cc2c(NCc3ccncc3)ncnc2s1,8.264363329731667
Brc1cc2c(Nc3cccc(OCc4ccccc4)c3)ncnc2s1,9.210340371976184
Brc1cc2c(Nc3ccccc3)ncnc2s1,4.382026634673881
Brc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.565264970035361
Brc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,6.194405391104672
Brc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1,9.099408811268901
Brc1ccc(CNc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,8.048788283534199
Brc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,9.504233704427243
Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,9.210340371976184
Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,4.404632806084656
Brc1cccc(Nc2ccnc3ccccc23)c1,8.612503371220562
Brc1cccc(Nc2cnc3ccccc3n2)c1,11.512925464970229
Brc1cccc(Nc2cnnc3ccccc23)c1,9.210340371976184
Brc1cccc(Nc2nccc3ccccc23)c1,11.512925464970229
Brc1cccc(Nc2ncnc3[nH]c(CCc4ccccc4)cc23)c1,12.206072645530174
Brc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,4.910052971798539
Brc1cccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)c1,7.8947957919931415
Brc1cccc(Nc2ncnc3c2NCc2ccccc2O3)c1,8.565575025632391
Brc1cccc(Nc2ncnc3c2ccc2[nH]cnc23)c1,5.605802066295998
Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1,6.606650186198215
Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,6.595780513961311
Brc1cccc(Nc2ncnc3c2sc2ncsc23)c1.CO,3.6888794541139363
Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,1.683613431045501
Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1.1260666521431508
Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,-0.6705094689253399
Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,1.9736692491526788
Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,-0.09321298418952345
Brc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1,2.916689066213538
Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,2.028973390293425
Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,0.46201087247402683
Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,-4.8283137373023015
Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,0.2680103292725803
Brc1cccc(Nc2ncnc3cc4[nH]nnc4cc23)c1,1.410986973710262
